title,csoShortName,description,catalogitemNumber,commercialUnitPrice,commercialunitofissue,customerunitprice,customerunitofissue,discountpremiumfee
OCI VCN Data Transfer - Outbound to Internet (First 10TB free) Offering,VCN Data Transfer - Outbound to Internet (First 10TB free),Official Oracle Cloud Networking offering for Outbound to Internet (First 10TB free).,OCI-5364,0.00436,GB,0.00423,GB,-3%
OCI VCN Data Transfer - Outbound to Internet (Next 40TB) Offering,VCN Data Transfer - Outbound to Internet (Next 40TB),Official Oracle Cloud Networking offering for Outbound to Internet (Next 40TB).,OCI-5365,0.00468,GB,0.00515,GB,10%
OCI AI Services - Vision - Image Analysis Offering,AI Services - Vision - Image Analysis,Official Oracle Cloud AI/ML offering for Vision - Image Analysis.,OCI-5366,0.71047,1k units,0.611,1k units,-14%
OCI AI Services - Vision - Document AI Offering,AI Services - Vision - Document AI,Official Oracle Cloud AI/ML offering for Vision - Document AI.,OCI-5367,0.29248,1k units,0.25738,1k units,-12%
OCI AI Services - Language - Sentiment Analysis Offering,AI Services - Language - Sentiment Analysis,Official Oracle Cloud AI/ML offering for Language - Sentiment Analysis.,OCI-5368,0.376,1k units,0.36848,1k units,-2%
OCI AI Services - Speech - Transcription Offering,AI Services - Speech - Transcription,Official Oracle Cloud AI/ML offering for Speech - Transcription.,OCI-5369,0.48256,1k units,0.48256,1k units,0%
OCI AI Services - Anomaly Detection Offering,AI Services - Anomaly Detection,Official Oracle Cloud AI/ML offering for Anomaly Detection.,OCI-5370,0.71518,1k units,0.70803,1k units,-1%
OCI Generative AI - Llama-2-70b Inference Offering,Generative AI - Llama-2-70b Inference,Official Oracle Cloud AI/ML offering for Llama-2-70b Inference.,OCI-5371,21.28271,1m tokens / Cluster-Hour,21.70836,1m tokens / Cluster-Hour,2%
OCI Generative AI - Cohere Command Inference Offering,Generative AI - Cohere Command Inference,Official Oracle Cloud AI/ML offering for Cohere Command Inference.,OCI-5372,24.27108,1m tokens / Cluster-Hour,25.24192,1m tokens / Cluster-Hour,4%
OCI Generative AI - Dedicated AI Cluster Offering,Generative AI - Dedicated AI Cluster,Official Oracle Cloud AI/ML offering for Dedicated AI Cluster.,OCI-5373,23.31571,1m tokens / Cluster-Hour,18.88573,1m tokens / Cluster-Hour,-19%
OCI Analytics Cloud - Professional Edition Offering,Analytics Cloud - Professional Edition,Official Oracle Cloud Analytics offering for Professional Edition.,OCI-5374,1.66135,OCPU-Hour,1.56167,OCPU-Hour,-6%
OCI Analytics Cloud - Enterprise Edition Offering,Analytics Cloud - Enterprise Edition,Official Oracle Cloud Analytics offering for Enterprise Edition.,OCI-5375,1.66874,OCPU-Hour,1.40174,OCPU-Hour,-16%
OCI Cloud Guard - Global Configuration Offering,Cloud Guard - Global Configuration,Official Oracle Cloud Security offering for Global Configuration.,OCI-5376,0.0,Free,0.0,Free,-14%
OCI WAF - Edge Policy Offering,WAF - Edge Policy,Official Oracle Cloud Security offering for Edge Policy.,OCI-5377,5.0,Policy-Month / 1m Requests,4.75,Policy-Month / 1m Requests,-5%
OCI WAF - Request fee Offering,WAF - Request fee,Official Oracle Cloud Security offering for Request fee.,OCI-5378,5.0,Policy-Month / 1m Requests,5.35,Policy-Month / 1m Requests,7%
OCI Vault - Key Version Offering,Vault - Key Version,Official Oracle Cloud Security offering for Key Version.,OCI-5379,0.5,Key/Secret-Month,0.44,Key/Secret-Month,-12%
OCI Vault - Secret Version Offering,Vault - Secret Version,Official Oracle Cloud Security offering for Secret Version.,OCI-5380,0.5,Key/Secret-Month,0.525,Key/Secret-Month,5%
OCI OKE (Kubernetes) - Cluster Management Fee Offering,OKE (Kubernetes) - Cluster Management Fee,Official Oracle Cloud Developer Services offering for Cluster Management Fee.,OCI-5381,0.1,Cluster-Hour / OCPU-Hour,0.084,Cluster-Hour / OCPU-Hour,-16%
OCI OKE (Kubernetes) - Worker Node OCPU Offering,OKE (Kubernetes) - Worker Node OCPU,Official Oracle Cloud Developer Services offering for Worker Node OCPU.,OCI-5382,0.1,Cluster-Hour / OCPU-Hour,0.102,Cluster-Hour / OCPU-Hour,2%
OCI Functions - Invocations Offering,Functions - Invocations,Official Oracle Cloud Developer Services offering for Invocations.,OCI-5383,0.2,1m Invocations / 1k GB-Sec,0.2,1m Invocations / 1k GB-Sec,0%
OCI Functions - Execution Duration (GB-Sec) Offering,Functions - Execution Duration (GB-Sec),Official Oracle Cloud Developer Services offering for Execution Duration (GB-Sec).,OCI-5384,0.2,1m Invocations / 1k GB-Sec,0.196,1m Invocations / 1k GB-Sec,-2%
OCI Compute Instance - VM.Standard.E3.Flex - OCPU Offering,Compute Instance - VM.Standard.E3.Flex - OCPU,Official Oracle Cloud Compute offering for OCPU.,OCI-5385,0.025,OCPU-Hour / GB-Hour,0.0275,OCPU-Hour / GB-Hour,10%
OCI Compute Instance - VM.Standard.E3.Flex - Memory (GB) Offering,Compute Instance - VM.Standard.E3.Flex - Memory (GB),Official Oracle Cloud Compute offering for Memory (GB).,OCI-5386,0.025,OCPU-Hour / GB-Hour,0.024,OCPU-Hour / GB-Hour,-4%
OCI Compute Instance - VM.Standard.E4.Flex - OCPU Offering,Compute Instance - VM.Standard.E4.Flex - OCPU,Official Oracle Cloud Compute offering for OCPU.,OCI-5387,0.025,OCPU-Hour / GB-Hour,0.022,OCPU-Hour / GB-Hour,-12%
OCI Compute Instance - VM.Standard.E4.Flex - Memory (GB) Offering,Compute Instance - VM.Standard.E4.Flex - Memory (GB),Official Oracle Cloud Compute offering for Memory (GB).,OCI-5388,0.025,OCPU-Hour / GB-Hour,0.0215,OCPU-Hour / GB-Hour,-14%
OCI Compute Instance - VM.Optimized3.Flex - OCPU Offering,Compute Instance - VM.Optimized3.Flex - OCPU,Official Oracle Cloud Compute offering for OCPU.,OCI-5389,0.03,OCPU-Hour / GB-Hour,0.033,OCPU-Hour / GB-Hour,10%
OCI Compute Instance - VM.Optimized3.Flex - Memory (GB) Offering,Compute Instance - VM.Optimized3.Flex - Memory (GB),Official Oracle Cloud Compute offering for Memory (GB).,OCI-5390,0.03,OCPU-Hour / GB-Hour,0.0318,OCPU-Hour / GB-Hour,6%
OCI Compute Instance - VM.Standard3.Flex - OCPU Offering,Compute Instance - VM.Standard3.Flex - OCPU,Official Oracle Cloud Compute offering for OCPU.,OCI-5391,0.03,OCPU-Hour / GB-Hour,0.0324,OCPU-Hour / GB-Hour,8%
OCI Compute Instance - VM.Standard3.Flex - Memory (GB) Offering,Compute Instance - VM.Standard3.Flex - Memory (GB),Official Oracle Cloud Compute offering for Memory (GB).,OCI-5392,0.03,OCPU-Hour / GB-Hour,0.0252,OCPU-Hour / GB-Hour,-16%
OCI Compute Instance - VM.GPU.A10.1 - 1 GPU Offering,Compute Instance - VM.GPU.A10.1 - 1 GPU,Official Oracle Cloud Compute offering for 1 GPU.,OCI-5393,2.0,GPU-Hour,2.0,GPU-Hour,0%
OCI Compute Instance - BM.Standard.E5.128 - Bare Metal Offering,Compute Instance - BM.Standard.E5.128 - Bare Metal,Official Oracle Cloud Compute offering for Bare Metal.,OCI-5394,0.025,OCPU-Hour,0.0255,OCPU-Hour,2%
OCI Block Volume - Performance Units (VPU) - Balanced Offering,Block Volume - Performance Units (VPU) - Balanced,Official Oracle Cloud Storage offering for Performance Units (VPU) - Balanced.,OCI-5395,0.0255,GB-Month / VPU-Month,0.0232,GB-Month / VPU-Month,-9%
OCI Block Volume - Performance Units (VPU) - Higher Perf Offering,Block Volume - Performance Units (VPU) - Higher Perf,Official Oracle Cloud Storage offering for Performance Units (VPU) - Higher Perf.,OCI-5396,0.0255,GB-Month / VPU-Month,0.02652,GB-Month / VPU-Month,4%
OCI Block Volume - Performance Units (VPU) - Ultra High Offering,Block Volume - Performance Units (VPU) - Ultra High,Official Oracle Cloud Storage offering for Performance Units (VPU) - Ultra High.,OCI-5397,0.0255,GB-Month / VPU-Month,0.02091,GB-Month / VPU-Month,-18%
OCI Block Volume - Storage Capacity Offering,Block Volume - Storage Capacity,Official Oracle Cloud Storage offering for Storage Capacity.,OCI-5398,0.0255,GB-Month / VPU-Month,0.02371,GB-Month / VPU-Month,-7%
OCI Object Storage - Standard Storage Offering,Object Storage - Standard Storage,Official Oracle Cloud Storage offering for Standard Storage.,OCI-5399,0.0255,GB-Month / 10k Requests,0.02091,GB-Month / 10k Requests,-18%
OCI Object Storage - Archive Storage Offering,Object Storage - Archive Storage,Official Oracle Cloud Storage offering for Archive Storage.,OCI-5400,0.0255,GB-Month / 10k Requests,0.02627,GB-Month / 10k Requests,3%
OCI Object Storage - Requests (A/B) Offering,Object Storage - Requests (A/B),Official Oracle Cloud Storage offering for Requests (A/B).,OCI-5401,0.0255,GB-Month / 10k Requests,0.02397,GB-Month / 10k Requests,-6%
OCI Object Storage - Data Retrieval Offering,Object Storage - Data Retrieval,Official Oracle Cloud Storage offering for Data Retrieval.,OCI-5402,0.0255,GB-Month / 10k Requests,0.02065,GB-Month / 10k Requests,-19%
OCI File Storage - Capacity Offering,File Storage - Capacity,Official Oracle Cloud Storage offering for Capacity.,OCI-5403,0.3,GB-Month,0.309,GB-Month,3%
OCI File Storage - Requests Offering,File Storage - Requests,Official Oracle Cloud Storage offering for Requests.,OCI-5404,0.3,GB-Month,0.255,GB-Month,-15%
OCI Autonomous Database (ATP/ADW) - OCPU Offering,Autonomous Database (ATP/ADW) - OCPU,Official Oracle Cloud Database offering for OCPU.,OCI-5405,70.37845,OCPU-Hour / TB-Month,74.60116,OCPU-Hour / TB-Month,6%
OCI Autonomous Database (ATP/ADW) - Storage Offering,Autonomous Database (ATP/ADW) - Storage,Official Oracle Cloud Database offering for Storage.,OCI-5406,70.64763,OCPU-Hour / TB-Month,56.5181,OCPU-Hour / TB-Month,-20%
OCI Base Database Service - Standard Edition Offering,Base Database Service - Standard Edition,Official Oracle Cloud Database offering for Standard Edition.,OCI-5407,1.36692,OCPU-Hour,1.50361,OCPU-Hour,10%
OCI Base Database Service - Enterprise Edition Offering,Base Database Service - Enterprise Edition,Official Oracle Cloud Database offering for Enterprise Edition.,OCI-5408,1.6613,OCPU-Hour,1.57823,OCPU-Hour,-5%
OCI Base Database Service - Enterprise Edition High Performance Offering,Base Database Service - Enterprise Edition High Performance,Official Oracle Cloud Database offering for Enterprise Edition High Performance.,OCI-5409,0.2789,OCPU-Hour,0.27053,OCPU-Hour,-3%
OCI Base Database Service - Enterprise Edition Extreme Performance Offering,Base Database Service - Enterprise Edition Extreme Performance,Official Oracle Cloud Database offering for Enterprise Edition Extreme Performance.,OCI-5410,2.24714,OCPU-Hour,1.97748,OCPU-Hour,-12%
OCI Exadata Cloud Service - X9 Infrastructure Offering,Exadata Cloud Service - X9 Infrastructure,Official Oracle Cloud Database offering for X9 Infrastructure.,OCI-5411,3197.19747,OCPU-Hour / Infrastructure-Month,2781.5618,OCPU-Hour / Infrastructure-Month,-13%
OCI Exadata Cloud Service - X9 OCPU Offering,Exadata Cloud Service - X9 OCPU,Official Oracle Cloud Database offering for X9 OCPU.,OCI-5412,5682.19401,OCPU-Hour / Infrastructure-Month,5568.55013,OCPU-Hour / Infrastructure-Month,-2%
OCI Flexible Load Balancer - Bandwidth (10Mbps) Offering,Flexible Load Balancer - Bandwidth (10Mbps),Official Oracle Cloud Networking offering for Bandwidth (10Mbps).,OCI-5413,0.04981,Load Balancer-Hour,0.04632,Load Balancer-Hour,-7%
OCI Flexible Load Balancer - Bandwidth (100Mbps) Offering,Flexible Load Balancer - Bandwidth (100Mbps),Official Oracle Cloud Networking offering for Bandwidth (100Mbps).,OCI-5414,0.09133,Load Balancer-Hour,0.09864,Load Balancer-Hour,8%
OCI Flexible Load Balancer - Bandwidth (1000Mbps) Offering,Flexible Load Balancer - Bandwidth (1000Mbps),Official Oracle Cloud Networking offering for Bandwidth (1000Mbps).,OCI-5415,0.0948,Load Balancer-Hour,0.09575,Load Balancer-Hour,1%
OCI FastConnect - 1 Gbps Offering,FastConnect - 1 Gbps,Official Oracle Cloud Networking offering for 1 Gbps.,OCI-5416,0.0,Port-Hour,0.0,Port-Hour,-1%
OCI FastConnect - 10 Gbps Offering,FastConnect - 10 Gbps,Official Oracle Cloud Networking offering for 10 Gbps.,OCI-5417,0.0,Port-Hour,0.0,Port-Hour,-16%
OCI VCN Data Transfer - Inbound Offering,VCN Data Transfer - Inbound,Official Oracle Cloud Networking offering for Inbound.,OCI-5418,0.00847,GB,0.00678,GB,-20%
OCI VCN Data Transfer - Outbound to Internet (First 10TB free) Offering,VCN Data Transfer - Outbound to Internet (First 10TB free),Official Oracle Cloud Networking offering for Outbound to Internet (First 10TB free).,OCI-5419,0.00723,GB,0.00658,GB,-9%
OCI VCN Data Transfer - Outbound to Internet (Next 40TB) Offering,VCN Data Transfer - Outbound to Internet (Next 40TB),Official Oracle Cloud Networking offering for Outbound to Internet (Next 40TB).,OCI-5420,0.00066,GB,0.00057,GB,-13%
OCI AI Services - Vision - Image Analysis Offering,AI Services - Vision - Image Analysis,Official Oracle Cloud AI/ML offering for Vision - Image Analysis.,OCI-5421,0.55663,1k units,0.60116,1k units,8%
OCI AI Services - Vision - Document AI Offering,AI Services - Vision - Document AI,Official Oracle Cloud AI/ML offering for Vision - Document AI.,OCI-5422,0.57082,1k units,0.59365,1k units,4%
OCI AI Services - Language - Sentiment Analysis Offering,AI Services - Language - Sentiment Analysis,Official Oracle Cloud AI/ML offering for Language - Sentiment Analysis.,OCI-5423,0.44726,1k units,0.36228,1k units,-19%
OCI AI Services - Speech - Transcription Offering,AI Services - Speech - Transcription,Official Oracle Cloud AI/ML offering for Speech - Transcription.,OCI-5424,0.67321,1k units,0.59242,1k units,-12%
OCI AI Services - Anomaly Detection Offering,AI Services - Anomaly Detection,Official Oracle Cloud AI/ML offering for Anomaly Detection.,OCI-5425,0.63411,1k units,0.52631,1k units,-17%
OCI Generative AI - Llama-2-70b Inference Offering,Generative AI - Llama-2-70b Inference,Official Oracle Cloud AI/ML offering for Llama-2-70b Inference.,OCI-5426,15.66284,1m tokens / Cluster-Hour,14.72307,1m tokens / Cluster-Hour,-6%
OCI Generative AI - Cohere Command Inference Offering,Generative AI - Cohere Command Inference,Official Oracle Cloud AI/ML offering for Cohere Command Inference.,OCI-5427,24.19991,1m tokens / Cluster-Hour,20.56992,1m tokens / Cluster-Hour,-15%
OCI Generative AI - Dedicated AI Cluster Offering,Generative AI - Dedicated AI Cluster,Official Oracle Cloud AI/ML offering for Dedicated AI Cluster.,OCI-5428,11.8138,1m tokens / Cluster-Hour,12.16821,1m tokens / Cluster-Hour,3%
OCI Analytics Cloud - Professional Edition Offering,Analytics Cloud - Professional Edition,Official Oracle Cloud Analytics offering for Professional Edition.,OCI-5429,1.72068,OCPU-Hour,1.58303,OCPU-Hour,-8%
OCI Analytics Cloud - Enterprise Edition Offering,Analytics Cloud - Enterprise Edition,Official Oracle Cloud Analytics offering for Enterprise Edition.,OCI-5430,1.95253,OCPU-Hour,1.81585,OCPU-Hour,-7%
OCI Cloud Guard - Global Configuration Offering,Cloud Guard - Global Configuration,Official Oracle Cloud Security offering for Global Configuration.,OCI-5431,0.0,Free,0.0,Free,-17%
OCI WAF - Edge Policy Offering,WAF - Edge Policy,Official Oracle Cloud Security offering for Edge Policy.,OCI-5432,5.0,Policy-Month / 1m Requests,5.15,Policy-Month / 1m Requests,3%
OCI WAF - Request fee Offering,WAF - Request fee,Official Oracle Cloud Security offering for Request fee.,OCI-5433,5.0,Policy-Month / 1m Requests,4.4,Policy-Month / 1m Requests,-12%
OCI Vault - Key Version Offering,Vault - Key Version,Official Oracle Cloud Security offering for Key Version.,OCI-5434,0.5,Key/Secret-Month,0.465,Key/Secret-Month,-7%
OCI Vault - Secret Version Offering,Vault - Secret Version,Official Oracle Cloud Security offering for Secret Version.,OCI-5435,0.5,Key/Secret-Month,0.405,Key/Secret-Month,-19%
OCI OKE (Kubernetes) - Cluster Management Fee Offering,OKE (Kubernetes) - Cluster Management Fee,Official Oracle Cloud Developer Services offering for Cluster Management Fee.,OCI-5436,0.1,Cluster-Hour / OCPU-Hour,0.094,Cluster-Hour / OCPU-Hour,-6%
OCI OKE (Kubernetes) - Worker Node OCPU Offering,OKE (Kubernetes) - Worker Node OCPU,Official Oracle Cloud Developer Services offering for Worker Node OCPU.,OCI-5437,0.1,Cluster-Hour / OCPU-Hour,0.097,Cluster-Hour / OCPU-Hour,-3%
OCI Functions - Invocations Offering,Functions - Invocations,Official Oracle Cloud Developer Services offering for Invocations.,OCI-5438,0.2,1m Invocations / 1k GB-Sec,0.212,1m Invocations / 1k GB-Sec,6%
OCI Functions - Execution Duration (GB-Sec) Offering,Functions - Execution Duration (GB-Sec),Official Oracle Cloud Developer Services offering for Execution Duration (GB-Sec).,OCI-5439,0.2,1m Invocations / 1k GB-Sec,0.174,1m Invocations / 1k GB-Sec,-13%
OCI Compute Instance - VM.Standard.E3.Flex - OCPU Offering,Compute Instance - VM.Standard.E3.Flex - OCPU,Official Oracle Cloud Compute offering for OCPU.,OCI-5440,0.025,OCPU-Hour / GB-Hour,0.02475,OCPU-Hour / GB-Hour,-1%
OCI Compute Instance - VM.Standard.E3.Flex - Memory (GB) Offering,Compute Instance - VM.Standard.E3.Flex - Memory (GB),Official Oracle Cloud Compute offering for Memory (GB).,OCI-5441,0.025,OCPU-Hour / GB-Hour,0.02725,OCPU-Hour / GB-Hour,9%
OCI Compute Instance - VM.Standard.E4.Flex - OCPU Offering,Compute Instance - VM.Standard.E4.Flex - OCPU,Official Oracle Cloud Compute offering for OCPU.,OCI-5442,0.025,OCPU-Hour / GB-Hour,0.02025,OCPU-Hour / GB-Hour,-19%
OCI Compute Instance - VM.Standard.E4.Flex - Memory (GB) Offering,Compute Instance - VM.Standard.E4.Flex - Memory (GB),Official Oracle Cloud Compute offering for Memory (GB).,OCI-5443,0.025,OCPU-Hour / GB-Hour,0.0215,OCPU-Hour / GB-Hour,-14%
OCI Compute Instance - VM.Optimized3.Flex - OCPU Offering,Compute Instance - VM.Optimized3.Flex - OCPU,Official Oracle Cloud Compute offering for OCPU.,OCI-5444,0.03,OCPU-Hour / GB-Hour,0.0249,OCPU-Hour / GB-Hour,-17%
OCI Compute Instance - VM.Optimized3.Flex - Memory (GB) Offering,Compute Instance - VM.Optimized3.Flex - Memory (GB),Official Oracle Cloud Compute offering for Memory (GB).,OCI-5445,0.03,OCPU-Hour / GB-Hour,0.0252,OCPU-Hour / GB-Hour,-16%
OCI Compute Instance - VM.Standard3.Flex - OCPU Offering,Compute Instance - VM.Standard3.Flex - OCPU,Official Oracle Cloud Compute offering for OCPU.,OCI-5446,0.03,OCPU-Hour / GB-Hour,0.0315,OCPU-Hour / GB-Hour,5%
OCI Compute Instance - VM.Standard3.Flex - Memory (GB) Offering,Compute Instance - VM.Standard3.Flex - Memory (GB),Official Oracle Cloud Compute offering for Memory (GB).,OCI-5447,0.03,OCPU-Hour / GB-Hour,0.033,OCPU-Hour / GB-Hour,10%
OCI Compute Instance - VM.GPU.A10.1 - 1 GPU Offering,Compute Instance - VM.GPU.A10.1 - 1 GPU,Official Oracle Cloud Compute offering for 1 GPU.,OCI-5448,2.0,GPU-Hour,1.82,GPU-Hour,-9%
OCI Compute Instance - BM.Standard.E5.128 - Bare Metal Offering,Compute Instance - BM.Standard.E5.128 - Bare Metal,Official Oracle Cloud Compute offering for Bare Metal.,OCI-5449,0.025,OCPU-Hour,0.02725,OCPU-Hour,9%
OCI Block Volume - Performance Units (VPU) - Balanced Offering,Block Volume - Performance Units (VPU) - Balanced,Official Oracle Cloud Storage offering for Performance Units (VPU) - Balanced.,OCI-5450,0.0255,GB-Month / VPU-Month,0.0204,GB-Month / VPU-Month,-20%
OCI Block Volume - Performance Units (VPU) - Higher Perf Offering,Block Volume - Performance Units (VPU) - Higher Perf,Official Oracle Cloud Storage offering for Performance Units (VPU) - Higher Perf.,OCI-5451,0.0255,GB-Month / VPU-Month,0.0255,GB-Month / VPU-Month,0%
OCI Block Volume - Performance Units (VPU) - Ultra High Offering,Block Volume - Performance Units (VPU) - Ultra High,Official Oracle Cloud Storage offering for Performance Units (VPU) - Ultra High.,OCI-5452,0.0255,GB-Month / VPU-Month,0.02524,GB-Month / VPU-Month,-1%
OCI Block Volume - Storage Capacity Offering,Block Volume - Storage Capacity,Official Oracle Cloud Storage offering for Storage Capacity.,OCI-5453,0.0255,GB-Month / VPU-Month,0.02295,GB-Month / VPU-Month,-10%
OCI Object Storage - Standard Storage Offering,Object Storage - Standard Storage,Official Oracle Cloud Storage offering for Standard Storage.,OCI-5454,0.0255,GB-Month / 10k Requests,0.02371,GB-Month / 10k Requests,-7%
OCI Object Storage - Archive Storage Offering,Object Storage - Archive Storage,Official Oracle Cloud Storage offering for Archive Storage.,OCI-5455,0.0255,GB-Month / 10k Requests,0.02218,GB-Month / 10k Requests,-13%
OCI Object Storage - Requests (A/B) Offering,Object Storage - Requests (A/B),Official Oracle Cloud Storage offering for Requests (A/B).,OCI-5456,0.0255,GB-Month / 10k Requests,0.02678,GB-Month / 10k Requests,5%
OCI Object Storage - Data Retrieval Offering,Object Storage - Data Retrieval,Official Oracle Cloud Storage offering for Data Retrieval.,OCI-5457,0.0255,GB-Month / 10k Requests,0.02576,GB-Month / 10k Requests,1%
OCI File Storage - Capacity Offering,File Storage - Capacity,Official Oracle Cloud Storage offering for Capacity.,OCI-5458,0.3,GB-Month,0.3,GB-Month,0%
OCI File Storage - Requests Offering,File Storage - Requests,Official Oracle Cloud Storage offering for Requests.,OCI-5459,0.3,GB-Month,0.303,GB-Month,1%
OCI Autonomous Database (ATP/ADW) - OCPU Offering,Autonomous Database (ATP/ADW) - OCPU,Official Oracle Cloud Database offering for OCPU.,OCI-5460,84.68394,OCPU-Hour / TB-Month,88.91814,OCPU-Hour / TB-Month,5%
OCI Autonomous Database (ATP/ADW) - Storage Offering,Autonomous Database (ATP/ADW) - Storage,Official Oracle Cloud Database offering for Storage.,OCI-5461,80.7534,OCPU-Hour / TB-Month,84.79107,OCPU-Hour / TB-Month,5%
OCI Base Database Service - Standard Edition Offering,Base Database Service - Standard Edition,Official Oracle Cloud Database offering for Standard Edition.,OCI-5462,1.83875,OCPU-Hour,1.56294,OCPU-Hour,-15%
OCI Base Database Service - Enterprise Edition Offering,Base Database Service - Enterprise Edition,Official Oracle Cloud Database offering for Enterprise Edition.,OCI-5463,1.6046,OCPU-Hour,1.36391,OCPU-Hour,-15%
OCI Base Database Service - Enterprise Edition High Performance Offering,Base Database Service - Enterprise Edition High Performance,Official Oracle Cloud Database offering for Enterprise Edition High Performance.,OCI-5464,2.04601,OCPU-Hour,2.08693,OCPU-Hour,2%
OCI Base Database Service - Enterprise Edition Extreme Performance Offering,Base Database Service - Enterprise Edition Extreme Performance,Official Oracle Cloud Database offering for Enterprise Edition Extreme Performance.,OCI-5465,0.57519,OCPU-Hour,0.51192,OCPU-Hour,-11%
OCI Exadata Cloud Service - X9 Infrastructure Offering,Exadata Cloud Service - X9 Infrastructure,Official Oracle Cloud Database offering for X9 Infrastructure.,OCI-5466,5100.43284,OCPU-Hour / Infrastructure-Month,5457.46314,OCPU-Hour / Infrastructure-Month,7%
OCI Exadata Cloud Service - X9 OCPU Offering,Exadata Cloud Service - X9 OCPU,Official Oracle Cloud Database offering for X9 OCPU.,OCI-5467,5653.94827,OCPU-Hour / Infrastructure-Month,5653.94827,OCPU-Hour / Infrastructure-Month,0%
OCI Flexible Load Balancer - Bandwidth (10Mbps) Offering,Flexible Load Balancer - Bandwidth (10Mbps),Official Oracle Cloud Networking offering for Bandwidth (10Mbps).,OCI-5468,0.07105,Load Balancer-Hour,0.06466,Load Balancer-Hour,-9%
OCI Flexible Load Balancer - Bandwidth (100Mbps) Offering,Flexible Load Balancer - Bandwidth (100Mbps),Official Oracle Cloud Networking offering for Bandwidth (100Mbps).,OCI-5469,0.06721,Load Balancer-Hour,0.05646,Load Balancer-Hour,-16%
OCI Flexible Load Balancer - Bandwidth (1000Mbps) Offering,Flexible Load Balancer - Bandwidth (1000Mbps),Official Oracle Cloud Networking offering for Bandwidth (1000Mbps).,OCI-5470,0.09212,Load Balancer-Hour,0.0737,Load Balancer-Hour,-20%
OCI FastConnect - 1 Gbps Offering,FastConnect - 1 Gbps,Official Oracle Cloud Networking offering for 1 Gbps.,OCI-5471,0.0,Port-Hour,0.0,Port-Hour,-12%
OCI FastConnect - 10 Gbps Offering,FastConnect - 10 Gbps,Official Oracle Cloud Networking offering for 10 Gbps.,OCI-5472,0.0,Port-Hour,0.0,Port-Hour,-12%
OCI VCN Data Transfer - Inbound Offering,VCN Data Transfer - Inbound,Official Oracle Cloud Networking offering for Inbound.,OCI-5473,0.00308,GB,0.00286,GB,-7%
OCI VCN Data Transfer - Outbound to Internet (First 10TB free) Offering,VCN Data Transfer - Outbound to Internet (First 10TB free),Official Oracle Cloud Networking offering for Outbound to Internet (First 10TB free).,OCI-5474,0.00216,GB,0.00197,GB,-9%
OCI VCN Data Transfer - Outbound to Internet (Next 40TB) Offering,VCN Data Transfer - Outbound to Internet (Next 40TB),Official Oracle Cloud Networking offering for Outbound to Internet (Next 40TB).,OCI-5475,0.00169,GB,0.00171,GB,1%
OCI AI Services - Vision - Image Analysis Offering,AI Services - Vision - Image Analysis,Official Oracle Cloud AI/ML offering for Vision - Image Analysis.,OCI-5476,0.57748,1k units,0.6179,1k units,7%
OCI AI Services - Vision - Document AI Offering,AI Services - Vision - Document AI,Official Oracle Cloud AI/ML offering for Vision - Document AI.,OCI-5477,0.82723,1k units,0.88514,1k units,7%
OCI AI Services - Language - Sentiment Analysis Offering,AI Services - Language - Sentiment Analysis,Official Oracle Cloud AI/ML offering for Language - Sentiment Analysis.,OCI-5478,0.4172,1k units,0.35879,1k units,-14%
OCI AI Services - Speech - Transcription Offering,AI Services - Speech - Transcription,Official Oracle Cloud AI/ML offering for Speech - Transcription.,OCI-5479,0.76337,1k units,0.80154,1k units,5%
OCI AI Services - Anomaly Detection Offering,AI Services - Anomaly Detection,Official Oracle Cloud AI/ML offering for Anomaly Detection.,OCI-5480,0.95246,1k units,0.99056,1k units,4%
OCI Generative AI - Llama-2-70b Inference Offering,Generative AI - Llama-2-70b Inference,Official Oracle Cloud AI/ML offering for Llama-2-70b Inference.,OCI-5481,17.70755,1m tokens / Cluster-Hour,19.30123,1m tokens / Cluster-Hour,9%
OCI Generative AI - Cohere Command Inference Offering,Generative AI - Cohere Command Inference,Official Oracle Cloud AI/ML offering for Cohere Command Inference.,OCI-5482,11.64551,1m tokens / Cluster-Hour,10.01514,1m tokens / Cluster-Hour,-14%
OCI Generative AI - Dedicated AI Cluster Offering,Generative AI - Dedicated AI Cluster,Official Oracle Cloud AI/ML offering for Dedicated AI Cluster.,OCI-5483,12.26075,1m tokens / Cluster-Hour,12.50596,1m tokens / Cluster-Hour,2%
OCI Analytics Cloud - Professional Edition Offering,Analytics Cloud - Professional Edition,Official Oracle Cloud Analytics offering for Professional Edition.,OCI-5484,1.55508,OCPU-Hour,1.64838,OCPU-Hour,6%
OCI Analytics Cloud - Enterprise Edition Offering,Analytics Cloud - Enterprise Edition,Official Oracle Cloud Analytics offering for Enterprise Edition.,OCI-5485,1.40438,OCPU-Hour,1.3482,OCPU-Hour,-4%
OCI Cloud Guard - Global Configuration Offering,Cloud Guard - Global Configuration,Official Oracle Cloud Security offering for Global Configuration.,OCI-5486,0.0,Free,0.0,Free,4%
OCI WAF - Edge Policy Offering,WAF - Edge Policy,Official Oracle Cloud Security offering for Edge Policy.,OCI-5487,5.0,Policy-Month / 1m Requests,5.5,Policy-Month / 1m Requests,10%
