title,csoshortname,description,catalogitemNumber,commercialUnitPrice,commercialUnitOfIssue,customerUnitPrice,customerUnitOfIssue,discountpremiumfee
Oracle Autonomous Database,Autonomous Database,OCI service description for Autonomous Database,ITEM-ORCL-00623,94.071,Month,70.553,Month,25%
Oracle Cloud Infrastructure Data Flow,Data Flow,OCI service description for Data Flow,ITEM-ORCL-00624,39.394,Month,29.545,Month,25%
Oracle Autonomous Database,Autonomous Database,OCI service description for Autonomous Database,ITEM-ORCL-00625,22.654,Month,16.991,Month,25%
Oracle Cloud Infrastructure Block Volumes,Block Volume,OCI service description for Block Volume,ITEM-ORCL-00626,12.969,Month,9.727,Month,25%
Oracle Cloud Infrastructure API Gateway,API Gateway,OCI service description for API Gateway,ITEM-ORCL-00627,36.983,Month,27.737,Month,25%
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,OCI service description for VCN,ITEM-ORCL-00628,118.955,Month,89.216,Month,25%
Oracle Cloud Infrastructure FastConnect,FastConnect,OCI service description for FastConnect,ITEM-ORCL-00629,1.713,Month,1.285,Month,25%
Oracle Cloud Infrastructure Object Storage,Object Storage,OCI service description for Object Storage,ITEM-ORCL-00630,65.629,Month,49.222,Month,25%
Oracle Cloud Infrastructure Streaming,Streaming,OCI service description for Streaming,ITEM-ORCL-00631,97.303,Month,72.977,Month,25%
Oracle Cloud Infrastructure Data Flow,Data Flow,OCI service description for Data Flow,ITEM-ORCL-00632,57.825,Month,43.369,Month,25%
Oracle Cloud Infrastructure Data Safe,Data Safe,OCI service description for Data Safe,ITEM-ORCL-00633,71.929,Month,53.947,Month,25%
Oracle Cloud Infrastructure Compute,Compute,OCI service description for Compute,ITEM-ORCL-00634,55.593,Month,41.695,Month,25%
Oracle Autonomous Database,Autonomous Database,OCI service description for Autonomous Database,ITEM-ORCL-00635,42.479,Month,31.859,Month,25%
Oracle Cloud Infrastructure Data Flow,Data Flow,OCI service description for Data Flow,ITEM-ORCL-00636,20.908,Month,15.681,Month,25%
Oracle Cloud Infrastructure Data Safe,Data Safe,OCI service description for Data Safe,ITEM-ORCL-00637,90.284,Month,67.713,Month,25%
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,OCI service description for OKE,ITEM-ORCL-00638,47.03,Month,35.273,Month,25%
Oracle Cloud Infrastructure API Gateway,API Gateway,OCI service description for API Gateway,ITEM-ORCL-00639,81.912,Month,61.434,Month,25%
Oracle Cloud Infrastructure Monitoring,Monitoring,OCI service description for Monitoring,ITEM-ORCL-00640,59.511,Month,44.633,Month,25%
Oracle Cloud Infrastructure Logging,Logging,OCI service description for Logging,ITEM-ORCL-00641,35.184,Month,26.388,Month,25%
Oracle Cloud Infrastructure API Gateway,API Gateway,OCI service description for API Gateway,ITEM-ORCL-00642,68.53,Month,51.398,Month,25%
Oracle Cloud Infrastructure Identity and Access Management,IAM,OCI service description for IAM,ITEM-ORCL-00643,69.462,Month,52.097,Month,25%
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,OCI service description for OKE,ITEM-ORCL-00644,93.607,Month,70.205,Month,25%
Oracle Cloud Infrastructure Web Application Firewall,WAF,OCI service description for WAF,ITEM-ORCL-00645,113.312,Month,84.984,Month,25%
Oracle Cloud Infrastructure Logging,Logging,OCI service description for Logging,ITEM-ORCL-00646,21.14,Month,15.855,Month,25%
Oracle Cloud Infrastructure Web Application Firewall,WAF,OCI service description for WAF,ITEM-ORCL-00647,88.907,Month,66.68,Month,25%
Oracle Cloud Infrastructure Identity and Access Management,IAM,OCI service description for IAM,ITEM-ORCL-00648,41.766,Month,31.325,Month,25%
Oracle Cloud Infrastructure Web Application Firewall,WAF,OCI service description for WAF,ITEM-ORCL-00649,78.848,Month,59.136,Month,25%
Oracle Cloud Infrastructure Streaming,Streaming,OCI service description for Streaming,ITEM-ORCL-00650,114.669,Month,86.002,Month,25%
Oracle Cloud Infrastructure Logging,Logging,OCI service description for Logging,ITEM-ORCL-00651,38.663,Month,28.997,Month,25%
Oracle Cloud Infrastructure Block Volumes,Block Volume,OCI service description for Block Volume,ITEM-ORCL-00652,65.07,Month,48.802,Month,25%
Oracle Cloud Infrastructure Streaming,Streaming,OCI service description for Streaming,ITEM-ORCL-00653,12.501,Month,9.376,Month,25%
Oracle Cloud Infrastructure Functions,Functions,OCI service description for Functions,ITEM-ORCL-00654,66.43,Month,49.823,Month,25%
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,OCI service description for OKE,ITEM-ORCL-00655,11.24,Month,8.43,Month,25%
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,OCI service description for OKE,ITEM-ORCL-00656,21.834,Month,16.375,Month,25%
Oracle Cloud Infrastructure Big Data Service,Big Data Service,OCI service description for Big Data Service,ITEM-ORCL-00657,50.678,Month,38.008,Month,25%
Oracle Cloud Infrastructure Data Flow,Data Flow,OCI service description for Data Flow,ITEM-ORCL-00658,26.089,Month,19.567,Month,25%
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,OCI service description for VCN,ITEM-ORCL-00659,92.202,Month,69.151,Month,25%
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,OCI service description for OKE,ITEM-ORCL-00660,17.536,Month,13.152,Month,25%
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,OCI service description for Exadata,ITEM-ORCL-00661,62.834,Month,47.126,Month,25%
Oracle Cloud Infrastructure Key Management,KMS,OCI service description for KMS,ITEM-ORCL-00662,41.922,Month,31.441,Month,25%
Oracle Cloud Infrastructure Functions,Functions,OCI service description for Functions,ITEM-ORCL-00663,61.781,Month,46.336,Month,25%
Oracle Cloud Infrastructure Big Data Service,Big Data Service,OCI service description for Big Data Service,ITEM-ORCL-00664,14.082,Month,10.562,Month,25%
Oracle Cloud Infrastructure FastConnect,FastConnect,OCI service description for FastConnect,ITEM-ORCL-00665,78.711,Month,59.033,Month,25%
Oracle Cloud Infrastructure FastConnect,FastConnect,OCI service description for FastConnect,ITEM-ORCL-00666,26.717,Month,20.038,Month,25%
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,OCI service description for VCN,ITEM-ORCL-00667,41.203,Month,30.902,Month,25%
Oracle Cloud Infrastructure Web Application Firewall,WAF,OCI service description for WAF,ITEM-ORCL-00668,39.461,Month,29.596,Month,25%
Oracle Cloud Infrastructure Logging,Logging,OCI service description for Logging,ITEM-ORCL-00669,63.912,Month,47.934,Month,25%
Oracle Cloud Infrastructure Load Balancing,Load Balancer,OCI service description for Load Balancer,ITEM-ORCL-00670,32.032,Month,24.024,Month,25%
Oracle Cloud Infrastructure Data Flow,Data Flow,OCI service description for Data Flow,ITEM-ORCL-00671,110.938,Month,83.204,Month,25%
Oracle Cloud Infrastructure Web Application Firewall,WAF,OCI service description for WAF,ITEM-ORCL-00672,22.043,Month,16.532,Month,25%
Oracle Cloud Infrastructure Streaming,Streaming,OCI service description for Streaming,ITEM-ORCL-00673,73.366,Month,55.025,Month,25%
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,OCI service description for OKE,ITEM-ORCL-00674,109.877,Month,82.408,Month,25%
Oracle Cloud Infrastructure Data Safe,Data Safe,OCI service description for Data Safe,ITEM-ORCL-00675,24.008,Month,18.006,Month,25%
Oracle Cloud Infrastructure Data Flow,Data Flow,OCI service description for Data Flow,ITEM-ORCL-00676,8.271,Month,6.203,Month,25%
Oracle Cloud Infrastructure Web Application Firewall,WAF,OCI service description for WAF,ITEM-ORCL-00677,23.598,Month,17.698,Month,25%
Oracle Cloud Infrastructure Functions,Functions,OCI service description for Functions,ITEM-ORCL-00678,30.554,Month,22.915,Month,25%
Oracle Cloud Infrastructure Identity and Access Management,IAM,OCI service description for IAM,ITEM-ORCL-00679,7.405,Month,5.554,Month,25%
Oracle Cloud Infrastructure Monitoring,Monitoring,OCI service description for Monitoring,ITEM-ORCL-00680,20.765,Month,15.574,Month,25%
Oracle Cloud Infrastructure Data Safe,Data Safe,OCI service description for Data Safe,ITEM-ORCL-00681,70.707,Month,53.03,Month,25%
Oracle Cloud Infrastructure Object Storage,Object Storage,OCI service description for Object Storage,ITEM-ORCL-00682,41.174,Month,30.88,Month,25%
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,OCI service description for OKE,ITEM-ORCL-00683,17.791,Month,13.343,Month,25%
Oracle Cloud Infrastructure Big Data Service,Big Data Service,OCI service description for Big Data Service,ITEM-ORCL-00684,60.518,Month,45.389,Month,25%
Oracle Cloud Infrastructure Streaming,Streaming,OCI service description for Streaming,ITEM-ORCL-00685,42.221,Month,31.666,Month,25%
Oracle Cloud Infrastructure Identity and Access Management,IAM,OCI service description for IAM,ITEM-ORCL-00686,47.868,Month,35.901,Month,25%
Oracle Cloud Infrastructure Logging,Logging,OCI service description for Logging,ITEM-ORCL-00687,34.052,Month,25.539,Month,25%
Oracle Cloud Infrastructure Identity and Access Management,IAM,OCI service description for IAM,ITEM-ORCL-00688,24.15,Month,18.112,Month,25%
Oracle Cloud Infrastructure Load Balancing,Load Balancer,OCI service description for Load Balancer,ITEM-ORCL-00689,8.007,Month,6.005,Month,25%
Oracle Cloud Infrastructure Monitoring,Monitoring,OCI service description for Monitoring,ITEM-ORCL-00690,37.097,Month,27.823,Month,25%
Oracle Cloud Infrastructure API Gateway,API Gateway,OCI service description for API Gateway,ITEM-ORCL-00691,13.792,Month,10.344,Month,25%
Oracle Cloud Infrastructure Data Flow,Data Flow,OCI service description for Data Flow,ITEM-ORCL-00692,109.639,Month,82.229,Month,25%
Oracle Cloud Infrastructure Load Balancing,Load Balancer,OCI service description for Load Balancer,ITEM-ORCL-00693,7.214,Month,5.411,Month,25%
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,OCI service description for Exadata,ITEM-ORCL-00694,82.604,Month,61.953,Month,25%
Oracle Autonomous Database,Autonomous Database,OCI service description for Autonomous Database,ITEM-ORCL-00695,14.503,Month,10.877,Month,25%
Oracle Cloud Infrastructure API Gateway,API Gateway,OCI service description for API Gateway,ITEM-ORCL-00696,110.106,Month,82.579,Month,25%
Oracle Cloud Infrastructure Identity and Access Management,IAM,OCI service description for IAM,ITEM-ORCL-00697,114.644,Month,85.983,Month,25%
Oracle Cloud Infrastructure Streaming,Streaming,OCI service description for Streaming,ITEM-ORCL-00698,37.458,Month,28.093,Month,25%
Oracle Cloud Infrastructure Load Balancing,Load Balancer,OCI service description for Load Balancer,ITEM-ORCL-00699,25.316,Month,18.987,Month,25%
Oracle Autonomous Database,Autonomous Database,OCI service description for Autonomous Database,ITEM-ORCL-00700,100.187,Month,75.14,Month,25%
Oracle Cloud Infrastructure Compute,Compute,OCI service description for Compute,ITEM-ORCL-00701,36.29,Month,27.218,Month,25%
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,OCI service description for VCN,ITEM-ORCL-00702,31.853,Month,23.89,Month,25%
Oracle Cloud Infrastructure Streaming,Streaming,OCI service description for Streaming,ITEM-ORCL-00703,82.761,Month,62.071,Month,25%
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,OCI service description for Exadata,ITEM-ORCL-00704,15.049,Month,11.287,Month,25%
Oracle Cloud Infrastructure Data Flow,Data Flow,OCI service description for Data Flow,ITEM-ORCL-00705,3.438,Month,2.579,Month,25%
Oracle Cloud Infrastructure FastConnect,FastConnect,OCI service description for FastConnect,ITEM-ORCL-00706,91.111,Month,68.333,Month,25%
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,OCI service description for OKE,ITEM-ORCL-00707,38.044,Month,28.533,Month,25%
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,OCI service description for VCN,ITEM-ORCL-00708,114.982,Month,86.237,Month,25%
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,OCI service description for OKE,ITEM-ORCL-00709,58.949,Month,44.212,Month,25%
Oracle Cloud Infrastructure Data Safe,Data Safe,OCI service description for Data Safe,ITEM-ORCL-00710,33.732,Month,25.299,Month,25%
Oracle Cloud Infrastructure Functions,Functions,OCI service description for Functions,ITEM-ORCL-00711,4.044,Month,3.033,Month,25%
Oracle Cloud Infrastructure API Gateway,API Gateway,OCI service description for API Gateway,ITEM-ORCL-00712,86.615,Month,64.961,Month,25%
Oracle Cloud Infrastructure Functions,Functions,OCI service description for Functions,ITEM-ORCL-00713,75.98,Month,56.985,Month,25%
Oracle Cloud Infrastructure Load Balancing,Load Balancer,OCI service description for Load Balancer,ITEM-ORCL-00714,117.088,Month,87.816,Month,25%
Oracle Cloud Infrastructure Monitoring,Monitoring,OCI service description for Monitoring,ITEM-ORCL-00715,15.086,Month,11.315,Month,25%
Oracle Cloud Infrastructure Identity and Access Management,IAM,OCI service description for IAM,ITEM-ORCL-00716,119.502,Month,89.626,Month,25%
Oracle Cloud Infrastructure Data Flow,Data Flow,OCI service description for Data Flow,ITEM-ORCL-00717,52.05,Month,39.037,Month,25%
Oracle Cloud Infrastructure Load Balancing,Load Balancer,OCI service description for Load Balancer,ITEM-ORCL-00718,90.697,Month,68.023,Month,25%
Oracle Cloud Infrastructure FastConnect,FastConnect,OCI service description for FastConnect,ITEM-ORCL-00719,107.401,Month,80.551,Month,25%
Oracle Cloud Infrastructure Object Storage,Object Storage,OCI service description for Object Storage,ITEM-ORCL-00720,54.013,Month,40.51,Month,25%
Oracle Cloud Infrastructure Block Volumes,Block Volume,OCI service description for Block Volume,ITEM-ORCL-00721,3.757,Month,2.818,Month,25%
Oracle Cloud Infrastructure Streaming,Streaming,OCI service description for Streaming,ITEM-ORCL-00722,78.965,Month,59.224,Month,25%
Oracle Cloud Infrastructure Logging,Logging,OCI service description for Logging,ITEM-ORCL-00723,88.534,Month,66.401,Month,25%
Oracle Cloud Infrastructure Load Balancing,Load Balancer,OCI service description for Load Balancer,ITEM-ORCL-00724,49.049,Month,36.787,Month,25%
Oracle Cloud Infrastructure Load Balancing,Load Balancer,OCI service description for Load Balancer,ITEM-ORCL-00725,87.059,Month,65.294,Month,25%
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,OCI service description for Exadata,ITEM-ORCL-00726,63.328,Month,47.496,Month,25%
Oracle Cloud Infrastructure Functions,Functions,OCI service description for Functions,ITEM-ORCL-00727,102.731,Month,77.048,Month,25%
Oracle Cloud Infrastructure Block Volumes,Block Volume,OCI service description for Block Volume,ITEM-ORCL-00728,1.271,Month,0.953,Month,25%
Oracle Cloud Infrastructure Data Safe,Data Safe,OCI service description for Data Safe,ITEM-ORCL-00729,15.864,Month,11.898,Month,25%
Oracle Cloud Infrastructure Load Balancing,Load Balancer,OCI service description for Load Balancer,ITEM-ORCL-00730,18.516,Month,13.887,Month,25%
Oracle Cloud Infrastructure FastConnect,FastConnect,OCI service description for FastConnect,ITEM-ORCL-00731,59.627,Month,44.72,Month,25%
Oracle Cloud Infrastructure Monitoring,Monitoring,OCI service description for Monitoring,ITEM-ORCL-00732,9.08,Month,6.81,Month,25%
Oracle Cloud Infrastructure Block Volumes,Block Volume,OCI service description for Block Volume,ITEM-ORCL-00733,53.93,Month,40.447,Month,25%
Oracle Cloud Infrastructure Identity and Access Management,IAM,OCI service description for IAM,ITEM-ORCL-00734,14.547,Month,10.91,Month,25%
Oracle Cloud Infrastructure Web Application Firewall,WAF,OCI service description for WAF,ITEM-ORCL-00735,73.962,Month,55.472,Month,25%
Oracle Cloud Infrastructure Data Flow,Data Flow,OCI service description for Data Flow,ITEM-ORCL-00736,52.573,Month,39.43,Month,25%
Oracle Cloud Infrastructure Streaming,Streaming,OCI service description for Streaming,ITEM-ORCL-00737,17.289,Month,12.967,Month,25%
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,OCI service description for OKE,ITEM-ORCL-00738,4.146,Month,3.109,Month,25%
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,OCI service description for VCN,ITEM-ORCL-00739,61.988,Month,46.491,Month,25%
Oracle Cloud Infrastructure Object Storage,Object Storage,OCI service description for Object Storage,ITEM-ORCL-00740,71.478,Month,53.608,Month,25%
Oracle Cloud Infrastructure Object Storage,Object Storage,OCI service description for Object Storage,ITEM-ORCL-00741,12.106,Month,9.079,Month,25%
Oracle Cloud Infrastructure Data Safe,Data Safe,OCI service description for Data Safe,ITEM-ORCL-00742,70.223,Month,52.667,Month,25%
Oracle Cloud Infrastructure Block Volumes,Block Volume,OCI service description for Block Volume,ITEM-ORCL-00743,108.632,Month,81.474,Month,25%
Oracle Cloud Infrastructure Block Volumes,Block Volume,OCI service description for Block Volume,ITEM-ORCL-00744,79.319,Month,59.489,Month,25%
Oracle Cloud Infrastructure Monitoring,Monitoring,OCI service description for Monitoring,ITEM-ORCL-00745,42.944,Month,32.208,Month,25%
Oracle Cloud Infrastructure Logging,Logging,OCI service description for Logging,ITEM-ORCL-00746,28.568,Month,21.426,Month,25%
Oracle Cloud Infrastructure Big Data Service,Big Data Service,OCI service description for Big Data Service,ITEM-ORCL-00747,69.412,Month,52.059,Month,25%
Oracle Cloud Infrastructure Block Volumes,Block Volume,OCI service description for Block Volume,ITEM-ORCL-00748,103.801,Month,77.851,Month,25%
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,OCI service description for Exadata,ITEM-ORCL-00749,36.131,Month,27.098,Month,25%
Oracle Autonomous Database,Autonomous Database,OCI service description for Autonomous Database,ITEM-ORCL-00750,77.025,Month,57.769,Month,25%
Oracle Cloud Infrastructure Functions,Functions,OCI service description for Functions,ITEM-ORCL-00751,58.793,Month,44.095,Month,25%
Oracle Cloud Infrastructure Identity and Access Management,IAM,OCI service description for IAM,ITEM-ORCL-00752,115.827,Month,86.87,Month,25%
Oracle Cloud Infrastructure Block Volumes,Block Volume,OCI service description for Block Volume,ITEM-ORCL-00753,17.207,Month,12.905,Month,25%
Oracle Cloud Infrastructure Key Management,KMS,OCI service description for KMS,ITEM-ORCL-00754,31.086,Month,23.314,Month,25%
Oracle Cloud Infrastructure Identity and Access Management,IAM,OCI service description for IAM,ITEM-ORCL-00755,68.664,Month,51.498,Month,25%
Oracle Cloud Infrastructure Compute,Compute,OCI service description for Compute,ITEM-ORCL-00756,65.787,Month,49.34,Month,25%
Oracle Cloud Infrastructure Key Management,KMS,OCI service description for KMS,ITEM-ORCL-00757,83.849,Month,62.887,Month,25%
Oracle Cloud Infrastructure Key Management,KMS,OCI service description for KMS,ITEM-ORCL-00758,92.092,Month,69.069,Month,25%
Oracle Cloud Infrastructure Streaming,Streaming,OCI service description for Streaming,ITEM-ORCL-00759,56.117,Month,42.088,Month,25%
Oracle Autonomous Database,Autonomous Database,OCI service description for Autonomous Database,ITEM-ORCL-00760,36.697,Month,27.523,Month,25%
Oracle Cloud Infrastructure Load Balancing,Load Balancer,OCI service description for Load Balancer,ITEM-ORCL-00761,54.214,Month,40.66,Month,25%
Oracle Cloud Infrastructure API Gateway,API Gateway,OCI service description for API Gateway,ITEM-ORCL-00762,30.849,Month,23.137,Month,25%
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,OCI service description for VCN,ITEM-ORCL-00763,88.923,Month,66.692,Month,25%
Oracle Cloud Infrastructure Streaming,Streaming,OCI service description for Streaming,ITEM-ORCL-00764,5.434,Month,4.075,Month,25%
Oracle Cloud Infrastructure Logging,Logging,OCI service description for Logging,ITEM-ORCL-00765,2.826,Month,2.119,Month,25%
Oracle Autonomous Database,Autonomous Database,OCI service description for Autonomous Database,ITEM-ORCL-00766,102.463,Month,76.847,Month,25%
Oracle Cloud Infrastructure Data Safe,Data Safe,OCI service description for Data Safe,ITEM-ORCL-00767,116.486,Month,87.365,Month,25%
Oracle Cloud Infrastructure Object Storage,Object Storage,OCI service description for Object Storage,ITEM-ORCL-00768,84.169,Month,63.127,Month,25%
Oracle Cloud Infrastructure Data Flow,Data Flow,OCI service description for Data Flow,ITEM-ORCL-00769,7.164,Month,5.373,Month,25%
Oracle Cloud Infrastructure API Gateway,API Gateway,OCI service description for API Gateway,ITEM-ORCL-00770,46.024,Month,34.518,Month,25%
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,OCI service description for OKE,ITEM-ORCL-00771,31.433,Month,23.575,Month,25%
Oracle Cloud Infrastructure Big Data Service,Big Data Service,OCI service description for Big Data Service,ITEM-ORCL-00772,54.341,Month,40.756,Month,25%
Oracle Cloud Infrastructure Key Management,KMS,OCI service description for KMS,ITEM-ORCL-00773,99.551,Month,74.663,Month,25%
Oracle Cloud Infrastructure Key Management,KMS,OCI service description for KMS,ITEM-ORCL-00774,67.402,Month,50.552,Month,25%
Oracle Autonomous Database,Autonomous Database,OCI service description for Autonomous Database,ITEM-ORCL-00775,30.827,Month,23.12,Month,25%
Oracle Cloud Infrastructure Big Data Service,Big Data Service,OCI service description for Big Data Service,ITEM-ORCL-00776,47.562,Month,35.671,Month,25%
Oracle Autonomous Database,Autonomous Database,OCI service description for Autonomous Database,ITEM-ORCL-00777,112.576,Month,84.432,Month,25%
Oracle Cloud Infrastructure Monitoring,Monitoring,OCI service description for Monitoring,ITEM-ORCL-00778,86.927,Month,65.195,Month,25%
Oracle Cloud Infrastructure Logging,Logging,OCI service description for Logging,ITEM-ORCL-00779,106.181,Month,79.636,Month,25%
Oracle Cloud Infrastructure Functions,Functions,OCI service description for Functions,ITEM-ORCL-00780,24.23,Month,18.172,Month,25%
Oracle Cloud Infrastructure Big Data Service,Big Data Service,OCI service description for Big Data Service,ITEM-ORCL-00781,15.585,Month,11.689,Month,25%
Oracle Cloud Infrastructure Streaming,Streaming,OCI service description for Streaming,ITEM-ORCL-00782,89.498,Month,67.124,Month,25%
Oracle Cloud Infrastructure Logging,Logging,OCI service description for Logging,ITEM-ORCL-00783,33.058,Month,24.794,Month,25%
Oracle Cloud Infrastructure Functions,Functions,OCI service description for Functions,ITEM-ORCL-00784,94.096,Month,70.572,Month,25%
Oracle Cloud Infrastructure Logging,Logging,OCI service description for Logging,ITEM-ORCL-00785,60.592,Month,45.444,Month,25%
Oracle Cloud Infrastructure Container Engine for Kubernetes,OKE,OCI service description for OKE,ITEM-ORCL-00786,105.856,Month,79.392,Month,25%
Oracle Autonomous Database,Autonomous Database,OCI service description for Autonomous Database,ITEM-ORCL-00787,29.044,Month,21.783,Month,25%
Oracle Cloud Infrastructure Key Management,KMS,OCI service description for KMS,ITEM-ORCL-00788,25.046,Month,18.785,Month,25%
Oracle Cloud Infrastructure Compute,Compute,OCI service description for Compute,ITEM-ORCL-00789,11.82,Month,8.865,Month,25%
Oracle Cloud Infrastructure Load Balancing,Load Balancer,OCI service description for Load Balancer,ITEM-ORCL-00790,54.524,Month,40.893,Month,25%
Oracle Cloud Infrastructure Big Data Service,Big Data Service,OCI service description for Big Data Service,ITEM-ORCL-00791,60.236,Month,45.177,Month,25%
Oracle Cloud Infrastructure Data Safe,Data Safe,OCI service description for Data Safe,ITEM-ORCL-00792,113.221,Month,84.916,Month,25%
Oracle Cloud Infrastructure Load Balancing,Load Balancer,OCI service description for Load Balancer,ITEM-ORCL-00793,25.88,Month,19.41,Month,25%
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,OCI service description for Exadata,ITEM-ORCL-00794,26.843,Month,20.132,Month,25%
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,OCI service description for Exadata,ITEM-ORCL-00795,35.057,Month,26.293,Month,25%
Oracle Cloud Infrastructure Web Application Firewall,WAF,OCI service description for WAF,ITEM-ORCL-00796,14.065,Month,10.549,Month,25%
Oracle Cloud Infrastructure Web Application Firewall,WAF,OCI service description for WAF,ITEM-ORCL-00797,51.239,Month,38.429,Month,25%
Oracle Cloud Infrastructure Big Data Service,Big Data Service,OCI service description for Big Data Service,ITEM-ORCL-00798,57.931,Month,43.448,Month,25%
Oracle Cloud Infrastructure Object Storage,Object Storage,OCI service description for Object Storage,ITEM-ORCL-00799,47.759,Month,35.819,Month,25%
Oracle Cloud Infrastructure Load Balancing,Load Balancer,OCI service description for Load Balancer,ITEM-ORCL-00800,33.205,Month,24.904,Month,25%
Oracle Cloud Infrastructure Compute,Compute,OCI service description for Compute,ITEM-ORCL-00801,7.899,Month,5.924,Month,25%
Oracle Cloud Infrastructure Streaming,Streaming,OCI service description for Streaming,ITEM-ORCL-00802,116.284,Month,87.213,Month,25%
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,OCI service description for Exadata,ITEM-ORCL-00803,117.749,Month,88.312,Month,25%
Oracle Cloud Infrastructure Functions,Functions,OCI service description for Functions,ITEM-ORCL-00804,112.654,Month,84.49,Month,25%
Oracle Cloud Infrastructure Data Flow,Data Flow,OCI service description for Data Flow,ITEM-ORCL-00805,34.501,Month,25.876,Month,25%
Oracle Cloud Infrastructure Big Data Service,Big Data Service,OCI service description for Big Data Service,ITEM-ORCL-00806,113.959,Month,85.469,Month,25%
Oracle Cloud Infrastructure Big Data Service,Big Data Service,OCI service description for Big Data Service,ITEM-ORCL-00807,35.138,Month,26.353,Month,25%
Oracle Cloud Infrastructure Block Volumes,Block Volume,OCI service description for Block Volume,ITEM-ORCL-00808,44.814,Month,33.611,Month,25%
Oracle Cloud Infrastructure Monitoring,Monitoring,OCI service description for Monitoring,ITEM-ORCL-00809,20.484,Month,15.363,Month,25%
Oracle Cloud Infrastructure Functions,Functions,OCI service description for Functions,ITEM-ORCL-00810,8.27,Month,6.202,Month,25%
Oracle Cloud Infrastructure Functions,Functions,OCI service description for Functions,ITEM-ORCL-00811,111.491,Month,83.618,Month,25%
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,OCI service description for VCN,ITEM-ORCL-00812,96.714,Month,72.535,Month,25%
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,OCI service description for Exadata,ITEM-ORCL-00813,105.13,Month,78.847,Month,25%
Oracle Cloud Infrastructure Monitoring,Monitoring,OCI service description for Monitoring,ITEM-ORCL-00814,108.195,Month,81.146,Month,25%
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,OCI service description for VCN,ITEM-ORCL-00815,51.351,Month,38.513,Month,25%
Oracle Cloud Infrastructure Streaming,Streaming,OCI service description for Streaming,ITEM-ORCL-00816,102.74,Month,77.055,Month,25%
Oracle Cloud Infrastructure Data Flow,Data Flow,OCI service description for Data Flow,ITEM-ORCL-00817,115.048,Month,86.286,Month,25%
Oracle Autonomous Database,Autonomous Database,OCI service description for Autonomous Database,ITEM-ORCL-00818,24.997,Month,18.748,Month,25%
Oracle Cloud Infrastructure Data Flow,Data Flow,OCI service description for Data Flow,ITEM-ORCL-00819,51.498,Month,38.623,Month,25%
Oracle Autonomous Database,Autonomous Database,OCI service description for Autonomous Database,ITEM-ORCL-00820,15.018,Month,11.264,Month,25%
Oracle Cloud Infrastructure Virtual Cloud Network,VCN,OCI service description for VCN,ITEM-ORCL-00821,23.006,Month,17.255,Month,25%
Oracle Cloud Infrastructure Load Balancing,Load Balancer,OCI service description for Load Balancer,ITEM-ORCL-00822,14.566,Month,10.925,Month,25%
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,OCI service description for Exadata,ITEM-ORCL-00823,48.851,Month,36.638,Month,25%
Oracle Cloud Infrastructure Block Volumes,Block Volume,OCI service description for Block Volume,ITEM-ORCL-00824,101.659,Month,76.244,Month,25%
Oracle Cloud Infrastructure API Gateway,API Gateway,OCI service description for API Gateway,ITEM-ORCL-00825,18.95,Month,14.212,Month,25%
Oracle Autonomous Database,Autonomous Database,OCI service description for Autonomous Database,ITEM-ORCL-00826,118.911,Month,89.183,Month,25%
Oracle Cloud Infrastructure Identity and Access Management,IAM,OCI service description for IAM,ITEM-ORCL-00827,98.331,Month,73.748,Month,25%
Oracle Cloud Infrastructure Key Management,KMS,OCI service description for KMS,ITEM-ORCL-00828,15.661,Month,11.746,Month,25%
Oracle Cloud Infrastructure Exadata Cloud Service,Exadata,OCI service description for Exadata,ITEM-ORCL-00829,1.011,Month,0.758,Month,25%
